date_unix,date_GMT,Country,League,Home Team,Away Team,Home Team Points Per Game (Pre-Match),Away Team Points Per Game (Pre-Match),Home Team Points Per Game (Current),Away Team Points Per Game (Current),Average Goals,BTTS Average,Over05 Average,Over15 Average,Over25 Average,Over35 Average,Over45 Average,Over05 FHG HT Average,Over15 FHG HT Average,Over05 2HG Average,Over15 2HG Average,Average Corners,Average Cards,Average Over 8.5 Corners,Average Over 9.5 Corners,Average Over 10.5 Corners,Match Status,Result - Home Team Goals,Result - Away Team Goals,Home Team Corners,Away Team Corners,Home Team Offsides,Away Team Offsides,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Shots,Away Team Shots,Home Team Shots On Target,Away Team Shots On Target,Home Team Shots Off Target,Away Team Shots Off Target,Home Team Possession,Away Team Possession,Odds_Home_Win,Odds_Draw,Odds_Away_Win,Odds_Over15,Odds_Over25,Odds_Over35,Odds_Over45,Odds_BTTS_Yes,Odds_BTTS_No,Home Team Pre-Match xG,Away Team Pre-Match xG,Home Team xG,Away Team xG,Odds_Under05,Odds_Under15,Odds_Under25,Odds_Under35,Odds_Under45,Odds_DoubleChance_1x,Odds_DoubleChance_12,Odds_DoubleChance_x2,Odds_DrawNoBet_1,Odds_DrawNoBet_2,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115,Odds_Corners_Under75,Odds_Corners_Under85,Odds_Corners_Under95,Odds_Corners_Under105,Odds_Corners_Under115,Under05 Average,Under15 Average,Under25 Average,Under35 Average,Under45 Average,Odds_1st_Half_Over05,Odds_1st_Half_Over15,Odds_1st_Half_Over25,Odds_1st_Half_Under05,Odds_1st_Half_Under15,Odds_1st_Half_Under25,Odds_2nd_Half_Over05,Odds_2nd_Half_Over15,Odds_2nd_Half_Over25,Odds_2nd_Half_Under05,Odds_2nd_Half_Under15,Odds_2nd_Half_Under25,Odds_1st_Half_BTTS_Yes,Odds_1st_Half_BTTS_No,Odds_2nd_Half_BTTS_Yes,Odds_2nd_Half_BTTS_No,1H BTTS Average,Odds_Home_Team_Had_More_Corners,Odds_Both_Teams_Same_Corners,Odds_Away_Team_Had_More_Corners,Home Team Overall Points Per Game (Pre-Match),Away Team Overall Points Per Game (Pre-Match),Game Week,Match FootyStats URL
1746714600,May 08 2025 - 2:30pm,Slovakia,4 Liga Center,Badín,Čadca,1.60,1.00,1.60,1.00,3.23,60,93,85,63,40,20,0,0,0,0,0.00,-2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,15,38,60,80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.60,1.00,26,/slovakia/fk-cadca-vs-sk-badin-h2h-stats
1746714600,May 08 2025 - 2:30pm,Slovakia,4 Liga Center,Stráňavy,Kováčová,1.70,1.05,1.70,1.05,2.85,40,93,80,63,30,15,0,0,0,0,0.00,-2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,20,38,70,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.70,1.05,26,/slovakia/tj-pramen-kovacova-vs-osk-banik-stranavy-h2h-stats
1746714600,May 08 2025 - 2:30pm,Slovakia,4 Liga Center,Javorník Makov,Partizán Osrblie,1.35,1.11,1.35,1.11,3.73,75,100,98,72,47,29,0,0,0,0,0.00,-2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,3,28,54,72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.35,1.11,26,/slovakia/sk-javornik-makov-vs-tj-partizan-osrblie-h2h-stats
1746714600,May 08 2025 - 2:30pm,Albania,Womens National Championship,KF Tirana W,Laçi W,0.63,0.63,0.63,0.63,6.32,19,88,82,69,69,63,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,19,32,32,38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.53,0.71,15,/albania/kf-tirana-women-vs-kf-laci-women-h2h-stats
1746714600,May 08 2025 - 2:30pm,Gabon,Championnat D1,Vautour Club,Lozo,1.56,1.63,1.56,1.63,2.33,36,89,60,36,18,13,35,18,35,18,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,41,64,82,88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,N/A,N/A,N/A,1.47,1.32,22,/gabon/lozo-sport-vs-vautour-club-mangoungou-h2h-stats
1746716400,May 08 2025 - 3:00pm,Bulgaria,Second League,Lovech,OFK Pirin,1.06,2.12,1.06,2.12,2.18,38,94,56,35,21,9,65,27,53,32,7.53,0.00,50,38,38,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.20,3.75,1.58,1.31,2.07,3.50,7.00,1.95,1.72,1.12,1.27,0.00,0.00,9.50,2.92,1.70,1.25,1.08,1.17,N/A,1.10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,44,65,79,91,1.41,2.85,7.40,2.65,1.35,1.06,1.25,2.26,4.90,3.60,1.57,1.14,N/A,N/A,N/A,N/A,13,N/A,N/A,N/A,0.91,2.00,35,/bulgaria/ofk-pirin-blagoevgrad-vs-pfk-litex-lovech-h2h-stats
1746716400,May 08 2025 - 3:00pm,Bulgaria,Second League,CSKA 1948 Sofia II,Sportist Svoge,2.06,0.94,2.06,0.94,2.32,41,94,68,41,15,9,71,30,71,30,8.74,0.00,58,48,36,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.58,0.96,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,33,59,85,91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,N/A,N/A,N/A,1.50,0.97,35,/bulgaria/sportist-svoge-vs-fk-cska-1948-sofia-ii-h2h-stats
1746716400,May 08 2025 - 3:00pm,Bulgaria,Second League,Botev Plovdiv II,Nesebar,1.12,0.41,1.12,0.41,2.41,32,85,62,35,27,18,65,30,74,33,7.76,0.00,53,44,35,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.23,0.81,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15,38,65,74,82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15,N/A,N/A,N/A,0.82,0.71,35,/bulgaria/pfc-nesebar-vs-pfk-botev-plovdiv-ii-h2h-stats
1746716400,May 08 2025 - 3:00pm,Bulgaria,Second League,FK Minyor Pernik,Yantra 2019,1.47,1.59,1.47,1.59,2.09,38,88,59,33,18,12,71,32,59,30,8.83,0.00,50,44,29,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.25,2.90,2.10,1.42,2.30,4.10,8.50,1.97,1.72,1.34,1.08,0.00,0.00,6.20,2.65,1.55,1.20,1.05,1.30,N/A,1.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,41,68,83,88,1.50,3.10,8.70,2.35,1.30,1.03,1.28,2.46,5.70,3.18,1.46,1.10,N/A,N/A,N/A,N/A,18,N/A,N/A,N/A,1.09,1.53,35,/bulgaria/fk-minyor-pernik-vs-ofk-yantra-2019-gabrovo-h2h-stats
1746716400,May 08 2025 - 3:00pm,Slovenia,2. SNL,Bistrica,Krka,1.85,0.92,1.85,0.92,2.50,62,85,70,50,31,12,50,43,77,50,8.85,0.00,72,65,52,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.60,1.48,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16,31,50,69,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31,N/A,N/A,N/A,1.62,1.19,27,/slovenia/nk-krka-vs-nk-kety-emmi-bistrica-h2h-stats
